3.46733668341709 178.01 114.92 -7.99877386429555 31689.77 20458.14 -1423.90433424565 20458.14 13249.92 -919.242260891743 -1423.90433424565 -919.242260891743 63.9985385913326
3.5678391959799 178.34 116.46 -7.99286930139241 31807.04 20771.65 -1425.43138167927 20771.65 13598.08 -930.901307150648 -1425.43138167927 -930.901307150648 63.8998830620956
3.66834170854271 178.22 115.13 -8.00732303873438 31764.16 20519.66 -1427.09570911808 20519.66 13288.87 -921.976769595811 -1427.09570911808 -921.976769595811 64.1314175285703
3.76884422110553 178.57 115.17 -7.99349703738513 31888.57 20567.08 -1427.40589969005 20567.08 13293.19 -920.615029653588 -1427.40589969005 -920.615029653588 63.9193851549726
3.86934673366834 178.66 116.63 -7.99422528629657 31920.7 20838.84 -1428.25952697394 20838.84 13642.71 -932.407748015964 -1428.25952697394 -932.407748015964 63.9267916598374
3.96984924623116 178.77 115.96 -8.00532979791831 31960.11 20730.79 -1431.1259081677 20730.79 13483.3 -928.246702129278 -1431.1259081677 -928.246702129278 64.09978175664
4.07035175879397 178.99 116.05 -8.00739962962833 32038.43 20772.67 -1433.24601907343 20772.67 13507.41 -929.326003434304 -1433.24601907343 -929.326003434304 64.1321872848359
4.17085427135678 179.04 116.93 -8.02167037375212 32056.22 20936.08 -1436.18387819686 20936.08 13709.75 -937.943296647578 -1436.18387819686 -937.943296647578 64.3641898160894
4.2713567839196 178.96 116.06 -7.99850396675018 32027.76 20771.83 -1431.41219335486 20771.83 13505.1 -928.184961165615 -1431.41219335486 -928.184961165615 63.9916317896481
4.37185929648241 179.19 116.32 -7.98994217643518 32109.99 20843.68 -1431.74319825184 20843.68 13577.72 -929.350578784709 -1431.74319825184 -929.350578784709 63.8548435868655
4.47236180904523 179.14 115.58 -7.98123672557289 32092.06 20705.29 -1429.77844851348 20705.29 13389.2 -922.477633178606 -1429.77844851348 -922.477633178606 63.715473801658
4.57286432160804 179.32 115.8 -7.99646743982123 32156.14 20766.02 -1433.92051620245 20766.02 13451 -925.965325327647 -1433.92051620245 -925.965325327647 63.9600242166651
4.67336683417085 179.28 115.37 -8.01014855929715 32141.84 20683.54 -1436.07008403348 20683.54 13347.65 -924.178514173535 -1436.07008403348 -924.178514173535 64.1720328939746
4.77386934673367 179.48 117.27 -7.99197054245609 32213.7 21048.19 -1434.39399830858 21048.19 13787.09 -937.190292873043 -1434.39399830858 -937.190292873043 63.8835164263108
4.87437185929648 179.39 115.26 -7.98949807905396 32181.49 20676.87 -1433.23979814189 20676.87 13327.2 -920.78501924275 -1433.23979814189 -920.78501924275 63.848181565612
4.9748743718593 179.58 116.24 -8.00812671563438 32249.36 20874.7 -1438.10760288711 20874.7 13551.92 -930.888732864069 -1438.10760288711 -930.888732864069 64.1432662605997
5.07537688442211 179.63 115.11 -8.0053920889596 32267.27 20677.94 -1438.0083920683 20677.94 13292.67 -921.496078684603 -1438.0083920683 -921.496078684603 64.1029472886836
5.17587939698493 179.63 116.01 -7.98761975939126 32267.39 20838.57 -1434.82068449877 20838.57 13490.87 -926.773803099023 -1434.82068449877 -926.773803099023 63.8189100024784
5.27638190954774 179.61 116.85 -8.01336098004809 32260.05 20987.23 -1439.28124876477 20987.23 13693.39 -936.386390902913 -1439.28124876477 -936.386390902913 64.2284370868019
5.37688442211055 179.72 116.43 -7.98486953837369 32299.52 20924.81 -1435.03930920924 20924.81 13596.59 -929.661304602277 -1435.03930920924 -929.661304602277 63.7711001409116
5.47738693467337 179.75 115.47 -8.00178804063651 32310.29 20756.11 -1438.31408308442 20756.11 13386.93 -923.912119579708 -1438.31408308442 -923.912119579708 64.0465660991497
5.57788944723618 179.83 116.54 -8.00981084068387 32339.01 20957.26 -1440.40431999573 20957.26 13621.44 -933.561891549116 -1440.40431999573 -933.561891549116 64.1758390893027
5.678391959799 179.73 116.69 -7.99435995601711 32303.15 20972.37 -1436.81794492847 20972.37 13671.07 -932.926400681609 -1436.81794492847 -932.926400681609 63.9261032650135
5.77889447236181 179.82 117.06 -8.00467094382863 32335.44 21049.71 -1439.39138700515 21049.71 13747.78 -936.993290804227 -1439.39138700515 -936.993290804227 64.0902744166316
5.87939698492462 179.87 116.45 -8.01130825791531 32353.35 20945.95 -1440.99829104084 20945.95 13605.15 -933.066917527908 -1440.99829104084 -933.066917527908 64.1973901917935
5.97989949748744 179.84 116.86 -8.00683017804503 32342.56 21016.59 -1439.9488859226 21016.59 13694.98 -935.651698265087 -1439.9488859226 -935.651698265087 64.1251395063349
6.08040201005025 179.86 115.7 -7.99318726703922 32349.74 20809.97 -1437.6563197082 20809.97 13419.34 -924.908126731264 -1437.6563197082 -924.908126731264 63.9049877211364
6.18090452261307 179.85 116.53 -7.98679525108783 32346.15 20958.3 -1436.42174327623 20958.3 13629.55 -930.79204798884 -1436.42174327623 -930.79204798884 63.804252265831
6.28140703517588 179.88 116.25 -8.00303378978364 32356.94 20911.31 -1439.58231942336 20911.31 13556.49 -930.249662600669 -1439.58231942336 -930.249662600669 64.0632159735946
6.38190954773869 179.82 116.79 -7.99717545455997 32335.46 21001.06 -1438.05487510728 21001.06 13681.47 -933.938245846959 -1438.05487510728 -933.938245846959 63.9678217511118
6.48241206030151 179.91 115.55 -8.01877545046997 32367.69 20788.84 -1442.65390528482 20788.84 13393.11 -926.612245884033 -1442.65390528482 -926.612245884033 64.3189979206348
6.58291457286432 179.92 116.28 -8.00563029339676 32371.28 20921.36 -1440.37548274564 20921.36 13566.66 -930.943698002802 -1440.37548274564 -930.943698002802 64.1070271483029
6.68341708542714 179.92 117.41 -7.99359928024277 32371.28 21124.29 -1438.2109062973 21124.29 13823.19 -938.644006935044 -1438.2109062973 -938.644006935044 63.9139218075798
6.78391959798995 179.94 117.44 -7.98606806586526 32378.48 21132.37 -1437.00679359705 21132.37 13833.84 -937.819319078798 -1437.00679359705 -937.819319078798 63.7947408886503
6.88442211055277 179.91 117.15 -8.01899509068565 32367.69 21076.33 -1442.69532401049 21076.33 13758.67 -939.48004883118 -1442.69532401049 -939.48004883118 64.317739419584
6.98492462311558 179.94 116.57 -7.98991834690624 32378.46 20975.92 -1437.70834903882 20975.92 13635.29 -931.320817505415 -1437.70834903882 -931.320817505415 63.8496097104059
7.08542713567839 179.91 116.89 -8.00620106823871 32367.69 21029.97 -1440.39339296985 21029.97 13699.01 -935.877990294531 -1440.39339296985 -935.877990294531 64.1137948432331
7.18592964824121 179.95 116.44 -7.99684358878911 32382.05 20953.46 -1439.03031284289 20953.46 13596.58 -931.191565085628 -1439.03031284289 -931.191565085628 63.9652214029366
7.28643216080402 179.93 115.53 -7.98013288872159 32374.87 20787.38 -1435.86917767169 20787.38 13388.91 -922.008672134932 -1435.86917767169 -922.008672134932 63.7002545106267
